Rain [mm/h];Snow [mm/h]
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.8462741116751269;0.0
1.598517766497462;0.0
1.4104568527918782;0.0
1.880609137055838;0.0
2.914944162436548;0.0
3.9492791878172593;0.0
0.1880609137055838;0.0
0.0;0.0
0.0;0.0
0.0;0.0
3.9492791878172593;0.0
0.9907295763959391;0.41972727639593904
0.2849433143147208;0.09117851309644669
0.0;0.0
0.032465940096153875;0.012495598365384629
0.08315636538461516;0.051728249999999844
0.0;0.0
0.017932122788461555;0.027029415673076953
0.018091399038461554;0.026870139423076953
0.0;0.0
0.0;0.0
0.01955826923076925;0.025403269230769254
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.19626666971153817;0.028541022596153817
0.0;0.0
0.0;0.0
0.17466073961538478;0.005185414230769242
0.17548095048076898;0.049326741826923017
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.14435666269230782;0.03548949115384619
0.03443300740384619;0.010528531057692317
0.0;0.0
0.0;0.0
0.0;0.0
0.0729595;0.012799536144578311
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
1.735732232710844;0.06520752632530114
0.42703626289156627;0.6020721708433736
0.32622801668674706;0.44560330861445796
0.09167640963855421;0.0798416626506024
0.0;0.0
0.050551307048192766;0.03520772909638554
0.5051307995783134;0.2667005257228916
0.5132350284939761;0.258596296807229
0.3746520708433738;0.3114202183132533
0.34758073030120495;0.42425059500000006
0.05297764457831325;0.11854042771084336
0.023462018427835053;0.06988849703608248
0.06075928337628868;0.21929226301546395
0.015010062757731958;0.07834045270618556
0.039945852448453605;0.42680672487113397
0.0022635166237113384;0.2777880297680413
0.0;0.3734020618556701
0.0;0.09335051546391752
0.0;0.09335051546391752
0.0;0.18670103092783502
0.0;0.0
0.02325991456185567;0.07009060090206186
0.5020451399484538;1.5516662002577324
0.46240641069587624;1.3112533831185567
0.23916402061855668;0.5076401030927835
0.0;0.0
0.0654699837628866;0.12123104716494842
0.2679159793814433;0.4788881443298969
0.1947520461340206;0.3653510466494845
0.0363093831185567;0.05704113234536082
0.15791756636597937;0.30883501095360827
0.07741114832474227;0.20264039806701034
0.0;0.0
0.0292070425257732;0.06414347293814433
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.23877826060606058;0.5151611333333334
0.17035826060606063;0.5835811333333333
0.1036866931818182;0.367525428030303
0.06797258409090907;0.21475468863636366
0.4250948265151515;1.1770263856060605
0.28869988636363636;0.5594819318181818
0.7808913136363634;0.9154723227272725
1.2094111454545453;1.0524070363636364
0.8161982954545454;0.5974380681818182
0.0;0.0
0.1923725840909091;0.09035468863636363
0.2002769318181818;0.08245034090909091
0.06562029318181818;0.02862213106060606
0.0;0.0
0.36165483181818175;0.20379971363636365
0.2032026878787879;0.1737670090909091
0.24319210454545453;0.32226244090909095
0.026246515151515153;0.06799590909090909
0.0;0.0
0.024581487121212123;0.06966093712121212
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.016560931249999994;0.22593906875
0.0;0.0
0.0;0.08083333333333331
0.0;0.08083333333333331
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.139289575;0.1840437583333333
0.12282624999999998;0.11967375000000001
0.121735;0.120765
0.0;0.0
0.11968749166666665;0.20364584166666666
0.03776250416666668;0.12390416250000003
0.014327708333333331;0.06650562499999998
0.01571541458333333;0.06511791874999998
0.03450249583333335;0.12716417083333337
0.07699375;0.2463395833333333
0.084848325;0.23848500833333333
0.06422188125;0.17827811875
0.04530753675675676;0.14301678756756755
0.05874518351351352;0.22374130297297298
0.016788407297297296;0.07737375486486488
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.01820460621621622;0.07595755594594594
0.022261582972972968;0.0719005791891892
0.0;0.0
0.0;0.0
0.0;0.0
0.044997743243243245;0.049164418918918915
0.05117713513513514;0.04298502702702703
0.0;0.0
0.0;0.0
0.0;0.0
0.6504032424324323;1.327002162972973
0.020295947837837836;0.07386621432432433
0.016733322432432435;0.07742883972972973
0.006226472972972972;0.08793568918918919
0.0;0.0
0.0;0.2824864864864865
0.0;0.0
0.0;0.049666666666667
0.0;0.024833333333333305
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.008035632083333324;0.01679770124999998
0.004373770833333328;0.020459562499999976
0.0;0.0
0.0;0.0
0.0022143262499999964;0.02261900708333331
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.09720833333333334
0.0;0.09720833333333334
0.0244965;0.16992016666666668
0.01613658333333337;1.5391967500000001
0.0;1.1664999999999999
0.0;1.0692916666666668
0.0;0.0
0.0;0.3888333333333333
0.0;0.0
0.0;0.0
0.0;0.09720833333333334
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.02500000000000001;0.0
0.0;0.0
0.0;0.0
1.1131999999999997;0.0
0.0;0.0
0.6292000000000001;0.0
0.093333471;0.051866529
0.0227964;0.025603600000000004
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.17686228571428533;0.010566285714285703
0.437209005714286;0.3125052800000001
0.0;0.5154285714285711
0.0;0.18742857142857103
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.024823529411764703
0.0;0.024823529411764703
0.0;0.04964705882352902
0.0;0.0
0.0;0.0
0.0;0.04964705882352902
0.0;0.17376470588235293
0.0;0.0
0.0;0.024823529411764703
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.024823529411764703
0.0;0.024823529411764703
0.0;0.024823529411764703
0.0;0.25694117647058795
0.0;0.042823529411764705
0.0;0.0
0.0;0.0
0.0;0.08564705882352901
0.0;0.042823529411764705
0.0;0.042823529411764705
0.0;0.0
0.0;0.042823529411764705
0.0;0.12847058823529398
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.08564705882352901
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.02500000000000001;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.02500000000000001;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.02500000000000001;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.044375000000000005;0.0
0.31062499999999993;0.0
0.221875;0.0
0.133125;0.0
0.133125;0.0
0.133125;0.0
0.0;0.0
0.028481317187500004;0.0158936828125
0.017973760937500003;0.026401239062500005
0.0;0.0
0.008730207500000003;0.040269792500000005
0.009624335000000001;0.08837566500000002
0.021682499999999993;0.2723175
0.015459254999999993;0.278540745
0.014830340000000022;0.3771696600000001
0.007803495000000007;0.286196505
0.006957999999999996;0.18904200000000004
0.01216817000000001;0.18383183000000003
0.019091624999999994;0.127908375
0.024871665;0.07312833500000002
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.09946666666666704
0.0;0.12433333333333302
0.0;0.0746
0.004465618166666673;0.020401048500000032
0.0;0.0
0.025782630333333167;0.02395070299999985
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.015456250000000005;0.03454375000000001
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.327833333333333;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.655666666666667;0.0
0.14049999999999999;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.049777777777778004;0.0
0.17422222222222195;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.286642857142857;0.0
0.1146571428571428;0.0
0.22931428571428603;0.0
0.9172571428571431;0.0
0.343971428571429;0.0
0.9172571428571431;0.0
0.8025999999999999;0.0
0.40129999999999993;0.0
0.09929411764705903;0.0
0.124117647058823;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.04964705882352902;0.0
0.14894117647058797;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.08917543859649121;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.9809298245614041;0.0
0.756802965350877;0.13495142061403503
0.35783539714912277;0.0880417958333333
0.95720068622807;0.29125545412280696
0.6855361842105261;0.20621820175438585
0.2281885775;0.03933773828947367
0.1783508771929825;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.08917543859649121;0.0
0.0;0.0
0.0;0.0
0.0;0.0
