Real part;Imaginary part;1:nQ, 2:nZ
85.88439450276552;-0.0004886878506133516;
85.59419241434448;-0.0004873783769291412;
85.30399032592342;-0.0004860689032449306;
85.04377752013164;-0.00042684357158109755;
84.81015898384132;-0.00031625889416174007;
84.576540447551;-0.00020567421674238748;
84.34292191126067;-9.508953932303e-05;
84.10930337497037;1.54951380963226e-05;
83.87568483868003;0.00012607981551568013;
83.64206630238971;0.00023666449293503278;
83.40844776609939;0.00034724917035439015;
83.17482922980906;0.00045783384777374275;
82.94121069351873;0.0005684185251931003;
82.70759215722842;0.0006790032026124529;
82.4739736209381;0.0007895878800318102;
82.24035508464777;0.000900172557451163;
82.00673654835745;0.0010107572348705205;
81.77311801206713;0.001121341912289873;
81.5394994757768;0.0012319265897092306;
81.30588093948647;0.001342511267128583;
81.07226240319615;0.0014530959445479405;
80.84614355200382;0.001559870742862585;
80.63328140684251;0.0016599110654432322;
80.42041926168123;0.0017599513880238757;
80.20755711651992;0.0018599917106045184;
79.99469497135865;0.0019600320331851664;
79.78183282619734;0.002060072355765809;
79.56897068103605;0.0021601126783464568;
79.35066420300306;0.0022184076660235006;
79.13034406760653;0.0022612625983252426;
78.91002393221002;0.0023041175306269825;
78.68970379681349;0.002346972462928724;
78.46938366141698;0.0023898273952304644;
78.24906352602048;0.0024326823275322065;
78.02874339062394;0.002475537259833946;
77.80842325522742;0.002518392192135688;
77.58810311983092;0.002561247124437428;
77.36778298443437;0.00260410205673917;
77.14746284903788;0.0026469569890409097;
76.92714271364135;0.0026898119213426518;
76.70682257824484;0.002732666853644391;
76.4865024428483;0.0027755217859461332;
76.2661823074518;0.0028183767182478735;
76.04586217205527;0.002861231650549615;
75.82554203665876;0.0029040865828513546;
75.60522190126224;0.0029469415151530966;
75.38490176586572;0.002989796447454837;
75.18028976367069;0.0030294248377623696;
74.97980110603045;0.0030682062690969916;
74.77931244839023;0.003106987700431614;
74.57882379075;0.003145769131766236;
74.37833513310974;0.003184550563100861;
74.17784647546952;0.003223331994435483;
73.9773578178293;0.0032621134257701054;
73.78477459101792;0.003197452084273669;
73.59326937750139;0.003118684910118447;
73.40176416398486;0.0030399177359632314;
73.21025895046836;0.002961150561808016;
73.01875373695184;0.0028823833876528006;
72.8272485234353;0.002803616213497578;
72.63574330991877;0.002724849039342362;
72.43107144400346;0.0026404026446672202;
72.22017887066518;0.002553273049420286;
72.00928629732688;0.0024661434541733435;
71.79839372398861;0.0023790138589264084;
71.58750115065034;0.002291884263679474;
71.37660857731206;0.002204754668432539;
71.16571600397376;0.0021176250731855975;
70.95482343063547;0.002030495477938663;
70.74393085729719;0.0019433658826917284;
70.53303828395892;0.0018562362874447937;
70.32214571062062;0.0017691066921978514;
70.11125313728233;0.001681977096950917;
69.90036056394405;0.0015948475017039825;
69.68946799060578;0.0015077179064570479;
69.47857541726749;0.0014205883112101132;
69.2676828439292;0.001333458715963171;
69.05679027059091;0.0012463291207162365;
68.84589769725264;0.0011591995254693018;
68.63500512391435;0.0010720699302223672;
68.42411255057606;0.000984940334975425;
68.23549795206617;0.0009385661892601894;
68.04805587854726;0.0008943370672045159;
67.86061380502835;0.0008501079451488421;
67.67317173150943;0.0008058788230931647;
67.4857296579905;0.0007616497010374911;
67.29828758447161;0.0007174205789818174;
67.11084551095269;0.0006731914569261438;
66.92340343743376;0.0006289623348704663;
66.73596136391485;0.0005847332128147927;
66.54851929039594;0.000540504090759119;
66.36107721687702;0.0004962749687034455;
66.17363514335811;0.00045204584664776794;
65.9861930698392;0.0004078167245920943;
65.79875099632028;0.0003635876025364207;
65.61130892280137;0.00031935848048074704;
65.42386684928243;0.00027512935842506956;
65.23642477576354;0.00023090023636939587;
65.04898270224463;0.0001866711143137223;
64.86154062872572;0.00014244199225804872;
64.6740985552068;9.8212870202375e-05;
64.49397733033724;5.576979631172144e-05;
64.32387004268557;1.5769796311722275e-05;
64.1537627550339;-2.423020368827689e-05;
63.98365546738222;-6.42302036882761e-05;
63.81354817973053;-0.00010423020368827883;
63.64344089207886;-0.000144230203688278;
63.47333360442718;-0.0001842302036882772;
63.30322631677551;-0.00022423020368827636;
63.15822159644421;-0.00020437242819908928;
63.01510631666392;-0.00018000922874835177;
62.871991036883614;-0.00015564602929761425;
62.72887575710333;-0.00013128282984687674;
62.58576047732303;-0.0001069196303961371;
62.44264519754274;-8.255643094539959e-05;
62.29952991776244;-5.8193231494662066e-05;
62.15433529545193;-3.3459591709670023e-05;
61.99645968611447;-6.466800772490145e-06;
61.83858407677701;2.0525990164687483e-05;
61.680708467439565;4.751878110186502e-05;
61.52283285810212;7.451157203904252e-05;
61.364957248764654;0.00010150436297622243;
61.20708163942721;0.00012849715391339997;
61.04920603008976;0.00015548994485057753;
60.8913304207523;0.000182482735787755;
60.73345481141485;0.00020947552672493264;
60.57557920207739;0.00023646831766211253;
60.41770359273995;0.00026346110859929014;
60.25982798340249;0.0002904538995364676;
60.10195237406505;0.0003174466904736452;
59.94407676472757;0.0003444394814108251;
59.78620115539013;0.0003714322723480027;
59.62832554605268;0.00039842506328518015;
59.470449936715234;0.00042541785422235776;
59.31257432737777;0.00045241064515953765;
59.15469871804032;0.00047940343609671526;
58.99682310870287;0.0005063962270338928;
